NET_neuronI_neuronJ,Strength
mocktest_small_9_73,0.000000
mocktest_small_9_74,0.020000
mocktest_small_9_75,0.000000
mocktest_small_9_76,0.000000
mocktest_small_9_77,0.000000
mocktest_small_9_78,0.000000
mocktest_small_9_79,0.020000
mocktest_small_9_80,0.000000
mocktest_small_9_81,0.000000
mocktest_small_9_82,0.000000
mocktest_small_9_83,0.020000
mocktest_small_9_84,0.020000
mocktest_small_9_85,0.000000
mocktest_small_9_86,0.000000
mocktest_small_9_87,0.000000
mocktest_small_9_88,0.020000
mocktest_small_9_89,0.000000
mocktest_small_9_90,0.000000
mocktest_small_9_91,0.020000
mocktest_small_9_92,0.020000
mocktest_small_9_93,0.000000
mocktest_small_9_94,0.000000
mocktest_small_9_95,0.040000
mocktest_small_9_96,0.020000
mocktest_small_9_97,0.000000
mocktest_small_9_98,0.000000
mocktest_small_9_99,0.000000
mocktest_small_9_100,0.020000
mocktest_small_10_1,0.000000
mocktest_small_10_2,0.000000
mocktest_small_10_3,0.000000
mocktest_small_10_4,0.000000
mocktest_small_10_5,0.040000
mocktest_small_10_6,0.020000
mocktest_small_10_7,0.000000
mocktest_small_10_8,0.000000
mocktest_small_10_9,0.000000
mocktest_small_10_10,0.000000
mocktest_small_10_11,0.000000
mocktest_small_10_12,0.000000
mocktest_small_10_13,0.020000
mocktest_small_10_14,0.000000
mocktest_small_10_15,0.000000
mocktest_small_10_16,0.000000
mocktest_small_10_17,0.000000
mocktest_small_10_18,0.000000
mocktest_small_10_19,0.000000
mocktest_small_10_20,0.000000
mocktest_small_10_21,0.000000
mocktest_small_10_22,0.000000
mocktest_small_10_23,0.000000
mocktest_small_10_24,0.000000
mocktest_small_10_25,0.000000
mocktest_small_10_26,0.000000
mocktest_small_10_27,0.000000
mocktest_small_10_28,0.020000
mocktest_small_10_29,0.000000
mocktest_small_10_30,0.000000
mocktest_small_10_31,0.040000
mocktest_small_10_32,0.000000
mocktest_small_10_33,0.000000
mocktest_small_10_34,0.000000
mocktest_small_10_35,0.000000
mocktest_small_10_36,0.000000
mocktest_small_10_37,0.000000
mocktest_small_10_38,0.000000
mocktest_small_10_39,0.020000
mocktest_small_10_40,0.000000
mocktest_small_10_41,0.000000
mocktest_small_10_42,0.000000
mocktest_small_10_43,0.000000
mocktest_small_10_44,0.000000
mocktest_small_10_45,0.000000
mocktest_small_10_46,0.040000
mocktest_small_10_47,0.000000
mocktest_small_10_48,0.000000
mocktest_small_10_49,0.000000
mocktest_small_10_50,0.000000
mocktest_small_10_51,0.000000
mocktest_small_10_52,0.000000
mocktest_small_10_53,0.000000
mocktest_small_10_54,0.020000
mocktest_small_10_55,0.000000
mocktest_small_10_56,0.040000
mocktest_small_10_57,0.000000
mocktest_small_10_58,0.000000
mocktest_small_10_59,0.000000
mocktest_small_10_60,0.040000
mocktest_small_10_61,0.000000
mocktest_small_10_62,0.000000
mocktest_small_10_63,0.000000
mocktest_small_10_64,0.000000
mocktest_small_10_65,0.000000
mocktest_small_10_66,0.000000
mocktest_small_10_67,0.060000
mocktest_small_10_68,0.040000
mocktest_small_10_69,0.000000
mocktest_small_10_70,0.000000
mocktest_small_10_71,0.000000
mocktest_small_10_72,0.000000
mocktest_small_10_73,0.000000
mocktest_small_10_74,0.000000
mocktest_small_10_75,0.000000
mocktest_small_10_76,0.000000
mocktest_small_10_77,0.000000
mocktest_small_10_78,0.000000
mocktest_small_10_79,0.020000
mocktest_small_10_80,0.000000
mocktest_small_10_81,0.000000
mocktest_small_10_82,0.000000
mocktest_small_10_83,0.000000
mocktest_small_10_84,0.000000
mocktest_small_10_85,0.080000
mocktest_small_10_86,0.000000
mocktest_small_10_87,0.000000
mocktest_small_10_88,0.040000
mocktest_small_10_89,0.000000
mocktest_small_10_90,0.000000
mocktest_small_10_91,0.020000
mocktest_small_10_92,0.000000
mocktest_small_10_93,0.000000
mocktest_small_10_94,0.000000
mocktest_small_10_95,0.040000
mocktest_small_10_96,0.020000
mocktest_small_10_97,0.020000
mocktest_small_10_98,0.020000
mocktest_small_10_99,0.000000
mocktest_small_10_100,0.060000
mocktest_small_11_1,0.000000
mocktest_small_11_2,0.020000
mocktest_small_11_3,0.000000
mocktest_small_11_4,0.000000
mocktest_small_11_5,0.000000
mocktest_small_11_6,0.000000
mocktest_small_11_7,0.000000
mocktest_small_11_8,0.000000
mocktest_small_11_9,0.000000
mocktest_small_11_10,0.000000
mocktest_small_11_11,0.000000
mocktest_small_11_12,0.020000
mocktest_small_11_13,0.000000
mocktest_small_11_14,0.020000
mocktest_small_11_15,0.040000
mocktest_small_11_16,0.000000
mocktest_small_11_17,0.000000
mocktest_small_11_18,0.000000
mocktest_small_11_19,0.000000
mocktest_small_11_20,0.000000
mocktest_small_11_21,0.000000
mocktest_small_11_22,0.000000
mocktest_small_11_23,0.000000
mocktest_small_11_24,0.000000
mocktest_small_11_25,0.000000
mocktest_small_11_26,0.000000
mocktest_small_11_27,0.000000
mocktest_small_11_28,0.020000
mocktest_small_11_29,0.000000
mocktest_small_11_30,0.040000
mocktest_small_11_31,0.000000
mocktest_small_11_32,0.000000
mocktest_small_11_33,0.000000
mocktest_small_11_34,0.000000
mocktest_small_11_35,0.000000
mocktest_small_11_36,0.000000
mocktest_small_11_37,0.000000
mocktest_small_11_38,0.000000
mocktest_small_11_39,0.000000
mocktest_small_11_40,0.000000
mocktest_small_11_41,0.000000
mocktest_small_11_42,0.100000
mocktest_small_11_43,0.000000
mocktest_small_11_44,0.000000
mocktest_small_11_45,0.000000
mocktest_small_11_46,0.000000
mocktest_small_11_47,0.020000
mocktest_small_11_48,0.000000
mocktest_small_11_49,0.000000
mocktest_small_11_50,0.000000
mocktest_small_11_51,0.000000
mocktest_small_11_52,0.020000
mocktest_small_11_53,0.020000
mocktest_small_11_54,0.000000
mocktest_small_11_55,0.020000
mocktest_small_11_56,0.020000
mocktest_small_11_57,0.000000
mocktest_small_11_58,0.060000
mocktest_small_11_59,0.000000
mocktest_small_11_60,0.000000
mocktest_small_11_61,0.000000
mocktest_small_11_62,0.000000
mocktest_small_11_63,0.000000
mocktest_small_11_64,0.000000
mocktest_small_11_65,0.000000
mocktest_small_11_66,0.020000
mocktest_small_11_67,0.000000
mocktest_small_11_68,0.000000
mocktest_small_11_69,0.000000
mocktest_small_11_70,0.020000
mocktest_small_11_71,0.020000
mocktest_small_11_72,0.020000
mocktest_small_11_73,0.000000
mocktest_small_11_74,0.000000
mocktest_small_11_75,0.000000
mocktest_small_11_76,0.000000
mocktest_small_11_77,0.000000
mocktest_small_11_78,0.000000
mocktest_small_11_79,0.020000
mocktest_small_11_80,0.000000
mocktest_small_11_81,0.000000
mocktest_small_11_82,0.000000
mocktest_small_11_83,0.000000
mocktest_small_11_84,0.000000
mocktest_small_11_85,0.000000
mocktest_small_11_86,0.000000
mocktest_small_11_87,0.000000
mocktest_small_11_88,0.020000
mocktest_small_11_89,0.000000
mocktest_small_11_90,0.040000
mocktest_small_11_91,0.000000
mocktest_small_11_92,0.000000
mocktest_small_11_93,0.020000
mocktest_small_11_94,0.040000
mocktest_small_11_95,0.020000
mocktest_small_11_96,0.000000
mocktest_small_11_97,0.020000
mocktest_small_11_98,0.000000
mocktest_small_11_99,0.000000
mocktest_small_11_100,0.000000
mocktest_small_12_1,0.000000
mocktest_small_12_2,0.040000
mocktest_small_12_3,0.000000
mocktest_small_12_4,0.020000
mocktest_small_12_5,0.000000
mocktest_small_12_6,0.000000
mocktest_small_12_7,0.060000
mocktest_small_12_8,0.000000
mocktest_small_12_9,0.020000
mocktest_small_12_10,0.000000
mocktest_small_12_11,0.060000
mocktest_small_12_12,0.000000
mocktest_small_12_13,0.040000
mocktest_small_12_14,0.000000
mocktest_small_12_15,0.000000
mocktest_small_12_16,0.000000
mocktest_small_12_17,0.040000
mocktest_small_12_18,0.000000
mocktest_small_12_19,0.000000
mocktest_small_12_20,0.080000
mocktest_small_12_21,0.020000
mocktest_small_12_22,0.000000
mocktest_small_12_23,0.000000
mocktest_small_12_24,0.000000
mocktest_small_12_25,0.000000
mocktest_small_12_26,0.000000
mocktest_small_12_27,0.000000
mocktest_small_12_28,0.000000
mocktest_small_12_29,0.020000
mocktest_small_12_30,0.000000
mocktest_small_12_31,0.000000
mocktest_small_12_32,0.000000
mocktest_small_12_33,0.020000
mocktest_small_12_34,0.020000
mocktest_small_12_35,0.000000
mocktest_small_12_36,0.020000
mocktest_small_12_37,0.000000
mocktest_small_12_38,0.000000
mocktest_small_12_39,0.000000
mocktest_small_12_40,0.000000
mocktest_small_12_41,0.020000
mocktest_small_12_42,0.000000
mocktest_small_12_43,0.000000
mocktest_small_12_44,0.020000
mocktest_small_12_45,0.000000
mocktest_small_12_46,0.000000
mocktest_small_12_47,0.000000
mocktest_small_12_48,0.020000
mocktest_small_12_49,0.000000
mocktest_small_12_50,0.000000
mocktest_small_12_51,0.000000
mocktest_small_12_52,0.020000
mocktest_small_12_53,0.000000
mocktest_small_12_54,0.080000
mocktest_small_12_55,0.000000
mocktest_small_12_56,0.020000
mocktest_small_12_57,0.000000
mocktest_small_12_58,0.000000
mocktest_small_12_59,0.000000
mocktest_small_12_60,0.020000
mocktest_small_12_61,0.000000
mocktest_small_12_62,0.000000
mocktest_small_12_63,0.000000
mocktest_small_12_64,0.000000
mocktest_small_12_65,0.020000
mocktest_small_12_66,0.000000
mocktest_small_12_67,0.000000
mocktest_small_12_68,0.000000
mocktest_small_12_69,0.020000
mocktest_small_12_70,0.000000
mocktest_small_12_71,0.000000
mocktest_small_12_72,0.000000
mocktest_small_12_73,0.000000
mocktest_small_12_74,0.000000
mocktest_small_12_75,0.000000
mocktest_small_12_76,0.020000
mocktest_small_12_77,0.000000
mocktest_small_12_78,0.000000
mocktest_small_12_79,0.000000
mocktest_small_12_80,0.000000
mocktest_small_12_81,0.000000
mocktest_small_12_82,0.000000
mocktest_small_12_83,0.000000
mocktest_small_12_84,0.000000
mocktest_small_12_85,0.000000
mocktest_small_12_86,0.000000
mocktest_small_12_87,0.000000
mocktest_small_12_88,0.060000
mocktest_small_12_89,0.020000
mocktest_small_12_90,0.000000
mocktest_small_12_91,0.000000
mocktest_small_12_92,0.040000
mocktest_small_12_93,0.000000
mocktest_small_12_94,0.000000
mocktest_small_12_95,0.000000
mocktest_small_12_96,0.000000
mocktest_small_12_97,0.000000
mocktest_small_12_98,0.000000
mocktest_small_12_99,0.000000
mocktest_small_12_100,0.000000
mocktest_small_13_1,0.020000
mocktest_small_13_2,0.020000
mocktest_small_13_3,0.000000
mocktest_small_13_4,0.000000
mocktest_small_13_5,0.000000
mocktest_small_13_6,0.000000
mocktest_small_13_7,0.020000
mocktest_small_13_8,0.000000
mocktest_small_13_9,0.040000
mocktest_small_13_10,0.000000
mocktest_small_13_11,0.000000
mocktest_small_13_12,0.020000
mocktest_small_13_13,0.000000
mocktest_small_13_14,0.000000
mocktest_small_13_15,0.060000
mocktest_small_13_16,0.000000
mocktest_small_13_17,0.000000
mocktest_small_13_18,0.000000
mocktest_small_13_19,0.000000
mocktest_small_13_20,0.000000
mocktest_small_13_21,0.000000
mocktest_small_13_22,0.020000
mocktest_small_13_23,0.020000
mocktest_small_13_24,0.020000
mocktest_small_13_25,0.000000
mocktest_small_13_26,0.000000
mocktest_small_13_27,0.000000
mocktest_small_13_28,0.000000
mocktest_small_13_29,0.020000
mocktest_small_13_30,0.000000
mocktest_small_13_31,0.000000
mocktest_small_13_32,0.020000
mocktest_small_13_33,0.000000
mocktest_small_13_34,0.020000
mocktest_small_13_35,0.000000
mocktest_small_13_36,0.000000
mocktest_small_13_37,0.020000
mocktest_small_13_38,0.000000
mocktest_small_13_39,0.000000
mocktest_small_13_40,0.000000
mocktest_small_13_41,0.000000
mocktest_small_13_42,0.000000
mocktest_small_13_43,0.000000
mocktest_small_13_44,0.000000
mocktest_small_13_45,0.020000
mocktest_small_13_46,0.000000
mocktest_small_13_47,0.000000
mocktest_small_13_48,0.000000
mocktest_small_13_49,0.020000
mocktest_small_13_50,0.020000
mocktest_small_13_51,0.000000
mocktest_small_13_52,0.000000
mocktest_small_13_53,0.000000
mocktest_small_13_54,0.000000
mocktest_small_13_55,0.060000
mocktest_small_13_56,0.000000
mocktest_small_13_57,0.000000
mocktest_small_13_58,0.000000
mocktest_small_13_59,0.000000
mocktest_small_13_60,0.000000
mocktest_small_13_61,0.000000
mocktest_small_13_62,0.000000
mocktest_small_13_63,0.000000
mocktest_small_13_64,0.000000
mocktest_small_13_65,0.000000
mocktest_small_13_66,0.000000
mocktest_small_13_67,0.020000
mocktest_small_13_68,0.000000
mocktest_small_13_69,0.000000
mocktest_small_13_70,0.000000
mocktest_small_13_71,0.000000
mocktest_small_13_72,0.000000
mocktest_small_13_73,0.000000
mocktest_small_13_74,0.020000
mocktest_small_13_75,0.000000
mocktest_small_13_76,0.000000
mocktest_small_13_77,0.000000
mocktest_small_13_78,0.000000
mocktest_small_13_79,0.060000
mocktest_small_13_80,0.020000
mocktest_small_13_81,0.000000
mocktest_small_13_82,0.000000
mocktest_small_13_83,0.040000
mocktest_small_13_84,0.000000
mocktest_small_13_85,0.080000
mocktest_small_13_86,0.000000
mocktest_small_13_87,0.000000
mocktest_small_13_88,0.000000
mocktest_small_13_89,0.000000
mocktest_small_13_90,0.000000
mocktest_small_13_91,0.000000
mocktest_small_13_92,0.000000
mocktest_small_13_93,0.020000
mocktest_small_13_94,0.000000
mocktest_small_13_95,0.020000
mocktest_small_13_96,0.000000
mocktest_small_13_97,0.020000
mocktest_small_13_98,0.020000
mocktest_small_13_99,0.000000
mocktest_small_13_100,0.000000
mocktest_small_14_1,0.000000
mocktest_small_14_2,0.000000
mocktest_small_14_3,0.020000
mocktest_small_14_4,0.000000
mocktest_small_14_5,0.000000
mocktest_small_14_6,0.000000
mocktest_small_14_7,0.000000
mocktest_small_14_8,0.000000
mocktest_small_14_9,0.000000
mocktest_small_14_10,0.000000
mocktest_small_14_11,0.020000
mocktest_small_14_12,0.000000
mocktest_small_14_13,0.000000
mocktest_small_14_14,0.000000
mocktest_small_14_15,0.000000
mocktest_small_14_16,0.000000
mocktest_small_14_17,0.000000
mocktest_small_14_18,0.000000
mocktest_small_14_19,0.000000
mocktest_small_14_20,0.040000
mocktest_small_14_21,0.020000
mocktest_small_14_22,0.000000
mocktest_small_14_23,0.000000
mocktest_small_14_24,0.000000
mocktest_small_14_25,0.020000
mocktest_small_14_26,0.000000
mocktest_small_14_27,0.000000
mocktest_small_14_28,0.020000
mocktest_small_14_29,0.000000
mocktest_small_14_30,0.000000
mocktest_small_14_31,0.020000
mocktest_small_14_32,0.000000
mocktest_small_14_33,0.000000
mocktest_small_14_34,0.060000
mocktest_small_14_35,0.000000
mocktest_small_14_36,0.020000
mocktest_small_14_37,0.020000
mocktest_small_14_38,0.000000
mocktest_small_14_39,0.020000
mocktest_small_14_40,0.020000
mocktest_small_14_41,0.000000
mocktest_small_14_42,0.020000
mocktest_small_14_43,0.000000
mocktest_small_14_44,0.000000
mocktest_small_14_45,0.000000
mocktest_small_14_46,0.000000
mocktest_small_14_47,0.000000
mocktest_small_14_48,0.020000
mocktest_small_14_49,0.060000
mocktest_small_14_50,0.020000
mocktest_small_14_51,0.000000
mocktest_small_14_52,0.040000
mocktest_small_14_53,0.000000
mocktest_small_14_54,0.020000
mocktest_small_14_55,0.020000
mocktest_small_14_56,0.000000
mocktest_small_14_57,0.020000
mocktest_small_14_58,0.040000
mocktest_small_14_59,0.040000
mocktest_small_14_60,0.000000
mocktest_small_14_61,0.000000
mocktest_small_14_62,0.040000
mocktest_small_14_63,0.000000
mocktest_small_14_64,0.020000
mocktest_small_14_65,0.000000
mocktest_small_14_66,0.000000
mocktest_small_14_67,0.000000
mocktest_small_14_68,0.020000
mocktest_small_14_69,0.020000
mocktest_small_14_70,0.000000
mocktest_small_14_71,0.000000
mocktest_small_14_72,0.000000
mocktest_small_14_73,0.020000
mocktest_small_14_74,0.000000
mocktest_small_14_75,0.020000
mocktest_small_14_76,0.000000
mocktest_small_14_77,0.000000
mocktest_small_14_78,0.000000
mocktest_small_14_79,0.000000
mocktest_small_14_80,0.000000
mocktest_small_14_81,0.000000
mocktest_small_14_82,0.020000
mocktest_small_14_83,0.000000
mocktest_small_14_84,0.000000
mocktest_small_14_85,0.040000
mocktest_small_14_86,0.000000
mocktest_small_14_87,0.000000
mocktest_small_14_88,0.000000
mocktest_small_14_89,0.000000
mocktest_small_14_90,0.000000
mocktest_small_14_91,0.000000
mocktest_small_14_92,0.000000
mocktest_small_14_93,0.020000
mocktest_small_14_94,0.000000
mocktest_small_14_95,0.000000
mocktest_small_14_96,0.000000
mocktest_small_14_97,0.000000
mocktest_small_14_98,0.000000
mocktest_small_14_99,0.000000
mocktest_small_14_100,0.000000
mocktest_small_15_1,0.020000
mocktest_small_15_2,0.000000
mocktest_small_15_3,0.020000
mocktest_small_15_4,0.000000
mocktest_small_15_5,0.000000
mocktest_small_15_6,0.020000
mocktest_small_15_7,0.000000
mocktest_small_15_8,0.000000
mocktest_small_15_9,0.020000
mocktest_small_15_10,0.000000
mocktest_small_15_11,0.020000
mocktest_small_15_12,0.000000
mocktest_small_15_13,0.080000
mocktest_small_15_14,0.000000
mocktest_small_15_15,0.000000
mocktest_small_15_16,0.000000
mocktest_small_15_17,0.020000
mocktest_small_15_18,0.000000
mocktest_small_15_19,0.000000
mocktest_small_15_20,0.000000
mocktest_small_15_21,0.000000
mocktest_small_15_22,0.000000
mocktest_small_15_23,0.020000
mocktest_small_15_24,0.040000
mocktest_small_15_25,0.000000
mocktest_small_15_26,0.020000
mocktest_small_15_27,0.020000
mocktest_small_15_28,0.000000
mocktest_small_15_29,0.000000
mocktest_small_15_30,0.000000
mocktest_small_15_31,0.100000
mocktest_small_15_32,0.000000
mocktest_small_15_33,0.000000
mocktest_small_15_34,0.000000
mocktest_small_15_35,0.020000
mocktest_small_15_36,0.000000
mocktest_small_15_37,0.000000
mocktest_small_15_38,0.000000
mocktest_small_15_39,0.000000
mocktest_small_15_40,0.000000
mocktest_small_15_41,0.000000
mocktest_small_15_42,0.020000
mocktest_small_15_43,0.000000
mocktest_small_15_44,0.000000
mocktest_small_15_45,0.020000
mocktest_small_15_46,0.000000
mocktest_small_15_47,0.000000
mocktest_small_15_48,0.020000
mocktest_small_15_49,0.000000
mocktest_small_15_50,0.000000
mocktest_small_15_51,0.000000
mocktest_small_15_52,0.000000
mocktest_small_15_53,0.040000
mocktest_small_15_54,0.000000
mocktest_small_15_55,0.000000
mocktest_small_15_56,0.000000
mocktest_small_15_57,0.020000
mocktest_small_15_58,0.000000
mocktest_small_15_59,0.000000
mocktest_small_15_60,0.040000
mocktest_small_15_61,0.000000
mocktest_small_15_62,0.000000
mocktest_small_15_63,0.000000
mocktest_small_15_64,0.000000
mocktest_small_15_65,0.000000
mocktest_small_15_66,0.000000
mocktest_small_15_67,0.000000
mocktest_small_15_68,0.020000
mocktest_small_15_69,0.000000
mocktest_small_15_70,0.000000
mocktest_small_15_71,0.020000
mocktest_small_15_72,0.000000
mocktest_small_15_73,0.020000
mocktest_small_15_74,0.020000
mocktest_small_15_75,0.020000
mocktest_small_15_76,0.000000
mocktest_small_15_77,0.000000
mocktest_small_15_78,0.000000
mocktest_small_15_79,0.040000
mocktest_small_15_80,0.020000
mocktest_small_15_81,0.000000
mocktest_small_15_82,0.000000
mocktest_small_15_83,0.000000
mocktest_small_15_84,0.020000
mocktest_small_15_85,0.020000
mocktest_small_15_86,0.000000
mocktest_small_15_87,0.000000
mocktest_small_15_88,0.000000
mocktest_small_15_89,0.000000
mocktest_small_15_90,0.000000
mocktest_small_15_91,0.000000
mocktest_small_15_92,0.000000
mocktest_small_15_93,0.000000
mocktest_small_15_94,0.000000
mocktest_small_15_95,0.000000
mocktest_small_15_96,0.000000
mocktest_small_15_97,0.020000
mocktest_small_15_98,0.000000
mocktest_small_15_99,0.000000
mocktest_small_15_100,0.000000
mocktest_small_16_1,0.000000
mocktest_small_16_2,0.020000
mocktest_small_16_3,0.000000
mocktest_small_16_4,0.000000
mocktest_small_16_5,0.000000
mocktest_small_16_6,0.020000
mocktest_small_16_7,0.020000
mocktest_small_16_8,0.000000
mocktest_small_16_9,0.000000
mocktest_small_16_10,0.000000
mocktest_small_16_11,0.000000
mocktest_small_16_12,0.000000
mocktest_small_16_13,0.000000
mocktest_small_16_14,0.000000
mocktest_small_16_15,0.000000
mocktest_small_16_16,0.000000
mocktest_small_16_17,0.000000
mocktest_small_16_18,0.000000
mocktest_small_16_19,0.000000
mocktest_small_16_20,0.000000
mocktest_small_16_21,0.000000
mocktest_small_16_22,0.000000
mocktest_small_16_23,0.000000
mocktest_small_16_24,0.000000
mocktest_small_16_25,0.000000
mocktest_small_16_26,0.000000
mocktest_small_16_27,0.000000
mocktest_small_16_28,0.000000
mocktest_small_16_29,0.020000
mocktest_small_16_30,0.000000
mocktest_small_16_31,0.000000
mocktest_small_16_32,0.000000
mocktest_small_16_33,0.000000
mocktest_small_16_34,0.000000
