NET_neuronI_neuronJ,Strength
mocktest_small_9_73,0.290941
mocktest_small_9_74,0.264620
mocktest_small_9_75,0.286057
mocktest_small_9_76,0.257316
mocktest_small_9_77,0.165327
mocktest_small_9_78,0.261463
mocktest_small_9_79,0.332883
mocktest_small_9_80,0.262961
mocktest_small_9_81,0.321417
mocktest_small_9_82,0.278746
mocktest_small_9_83,0.293587
mocktest_small_9_84,0.324124
mocktest_small_9_85,0.321231
mocktest_small_9_86,0.275569
mocktest_small_9_87,0.308304
mocktest_small_9_88,0.296531
mocktest_small_9_89,0.246970
mocktest_small_9_90,0.296900
mocktest_small_9_91,0.310882
mocktest_small_9_92,0.239669
mocktest_small_9_93,0.249881
mocktest_small_9_94,0.272788
mocktest_small_9_95,0.290110
mocktest_small_9_96,0.246963
mocktest_small_9_97,0.296809
mocktest_small_9_98,0.253394
mocktest_small_9_99,0.276909
mocktest_small_9_100,0.287498
mocktest_small_10_1,0.291164
mocktest_small_10_2,0.340865
mocktest_small_10_3,0.313360
mocktest_small_10_4,0.301471
mocktest_small_10_5,0.275242
mocktest_small_10_6,0.344187
mocktest_small_10_7,0.374112
mocktest_small_10_8,0.344942
mocktest_small_10_9,0.299432
mocktest_small_10_10,0.000000
mocktest_small_10_11,0.344239
mocktest_small_10_12,0.351343
mocktest_small_10_13,0.272726
mocktest_small_10_14,0.343684
mocktest_small_10_15,0.349425
mocktest_small_10_16,0.325741
mocktest_small_10_17,0.295669
mocktest_small_10_18,0.345323
mocktest_small_10_19,0.296458
mocktest_small_10_20,0.429627
mocktest_small_10_21,0.362444
mocktest_small_10_22,0.282957
mocktest_small_10_23,0.379671
mocktest_small_10_24,0.324990
mocktest_small_10_25,0.296267
mocktest_small_10_26,0.307926
mocktest_small_10_27,0.286561
mocktest_small_10_28,0.339035
mocktest_small_10_29,0.324039
mocktest_small_10_30,0.309242
mocktest_small_10_31,0.314743
mocktest_small_10_32,0.323135
mocktest_small_10_33,0.313182
mocktest_small_10_34,0.352913
mocktest_small_10_35,0.391093
mocktest_small_10_36,0.286024
mocktest_small_10_37,0.296340
mocktest_small_10_38,0.357129
mocktest_small_10_39,0.286904
mocktest_small_10_40,0.345838
mocktest_small_10_41,0.250867
mocktest_small_10_42,0.307647
mocktest_small_10_43,0.227470
mocktest_small_10_44,0.326399
mocktest_small_10_45,0.271878
mocktest_small_10_46,0.382078
mocktest_small_10_47,0.404987
mocktest_small_10_48,0.327531
mocktest_small_10_49,0.372483
mocktest_small_10_50,0.315108
mocktest_small_10_51,0.264473
mocktest_small_10_52,0.324421
mocktest_small_10_53,0.383794
mocktest_small_10_54,0.357850
mocktest_small_10_55,0.302136
mocktest_small_10_56,0.345361
mocktest_small_10_57,0.327464
mocktest_small_10_58,0.294188
mocktest_small_10_59,0.294573
mocktest_small_10_60,0.339503
mocktest_small_10_61,0.306434
mocktest_small_10_62,0.276801
mocktest_small_10_63,0.297401
mocktest_small_10_64,0.309289
mocktest_small_10_65,0.337413
mocktest_small_10_66,0.291596
mocktest_small_10_67,0.397580
mocktest_small_10_68,0.322741
mocktest_small_10_69,0.314833
mocktest_small_10_70,0.290513
mocktest_small_10_71,0.377590
mocktest_small_10_72,0.322948
mocktest_small_10_73,0.325056
mocktest_small_10_74,0.300002
mocktest_small_10_75,0.338633
mocktest_small_10_76,0.316156
mocktest_small_10_77,0.173506
mocktest_small_10_78,0.299130
mocktest_small_10_79,0.411359
mocktest_small_10_80,0.312154
mocktest_small_10_81,0.315788
mocktest_small_10_82,0.314722
mocktest_small_10_83,0.339008
mocktest_small_10_84,0.320758
mocktest_small_10_85,0.329910
mocktest_small_10_86,0.315277
mocktest_small_10_87,0.299107
mocktest_small_10_88,0.363559
mocktest_small_10_89,0.249565
mocktest_small_10_90,0.351958
mocktest_small_10_91,0.356384
mocktest_small_10_92,0.293665
mocktest_small_10_93,0.280324
mocktest_small_10_94,0.293125
mocktest_small_10_95,0.267092
mocktest_small_10_96,0.283872
mocktest_small_10_97,0.336518
mocktest_small_10_98,0.316866
mocktest_small_10_99,0.318879
mocktest_small_10_100,0.368554
mocktest_small_11_1,0.273430
mocktest_small_11_2,0.320862
mocktest_small_11_3,0.372682
mocktest_small_11_4,0.345622
mocktest_small_11_5,0.263942
mocktest_small_11_6,0.349817
mocktest_small_11_7,0.354346
mocktest_small_11_8,0.303330
mocktest_small_11_9,0.302070
mocktest_small_11_10,0.312292
mocktest_small_11_11,0.000000
mocktest_small_11_12,0.333490
mocktest_small_11_13,0.277816
mocktest_small_11_14,0.339944
mocktest_small_11_15,0.338594
mocktest_small_11_16,0.379041
mocktest_small_11_17,0.255238
mocktest_small_11_18,0.417060
mocktest_small_11_19,0.337444
mocktest_small_11_20,0.361277
mocktest_small_11_21,0.395385
mocktest_small_11_22,0.251699
mocktest_small_11_23,0.316279
mocktest_small_11_24,0.367533
mocktest_small_11_25,0.248502
mocktest_small_11_26,0.380591
mocktest_small_11_27,0.321625
mocktest_small_11_28,0.269994
mocktest_small_11_29,0.311681
mocktest_small_11_30,0.258855
mocktest_small_11_31,0.311875
mocktest_small_11_32,0.351658
mocktest_small_11_33,0.367790
mocktest_small_11_34,0.311493
mocktest_small_11_35,0.370985
mocktest_small_11_36,0.311991
mocktest_small_11_37,0.316317
mocktest_small_11_38,0.333917
mocktest_small_11_39,0.264971
mocktest_small_11_40,0.322231
mocktest_small_11_41,0.262943
mocktest_small_11_42,0.392547
mocktest_small_11_43,0.246976
mocktest_small_11_44,0.338093
mocktest_small_11_45,0.279936
mocktest_small_11_46,0.395261
mocktest_small_11_47,0.346885
mocktest_small_11_48,0.318466
mocktest_small_11_49,0.318026
mocktest_small_11_50,0.309868
mocktest_small_11_51,0.234044
mocktest_small_11_52,0.338648
mocktest_small_11_53,0.328890
mocktest_small_11_54,0.382606
mocktest_small_11_55,0.275222
mocktest_small_11_56,0.363770
mocktest_small_11_57,0.333033
mocktest_small_11_58,0.363949
mocktest_small_11_59,0.312187
mocktest_small_11_60,0.356549
mocktest_small_11_61,0.284846
mocktest_small_11_62,0.270161
mocktest_small_11_63,0.284252
mocktest_small_11_64,0.244052
mocktest_small_11_65,0.339826
mocktest_small_11_66,0.261766
mocktest_small_11_67,0.369845
mocktest_small_11_68,0.304498
mocktest_small_11_69,0.345889
mocktest_small_11_70,0.297734
mocktest_small_11_71,0.377969
mocktest_small_11_72,0.376280
mocktest_small_11_73,0.323055
mocktest_small_11_74,0.320546
mocktest_small_11_75,0.292107
mocktest_small_11_76,0.284616
mocktest_small_11_77,0.155402
mocktest_small_11_78,0.316503
mocktest_small_11_79,0.351638
mocktest_small_11_80,0.291722
mocktest_small_11_81,0.373686
mocktest_small_11_82,0.266640
mocktest_small_11_83,0.305563
mocktest_small_11_84,0.374133
mocktest_small_11_85,0.306213
mocktest_small_11_86,0.345611
mocktest_small_11_87,0.288721
mocktest_small_11_88,0.331063
mocktest_small_11_89,0.251357
mocktest_small_11_90,0.358231
mocktest_small_11_91,0.364283
mocktest_small_11_92,0.236770
mocktest_small_11_93,0.278332
mocktest_small_11_94,0.332482
mocktest_small_11_95,0.283740
mocktest_small_11_96,0.266670
mocktest_small_11_97,0.364550
mocktest_small_11_98,0.253914
mocktest_small_11_99,0.285924
mocktest_small_11_100,0.283448
mocktest_small_12_1,0.324546
mocktest_small_12_2,0.382494
mocktest_small_12_3,0.363215
mocktest_small_12_4,0.330241
mocktest_small_12_5,0.293144
mocktest_small_12_6,0.376897
mocktest_small_12_7,0.475593
mocktest_small_12_8,0.391265
mocktest_small_12_9,0.314062
mocktest_small_12_10,0.364503
mocktest_small_12_11,0.380805
mocktest_small_12_12,0.000000
mocktest_small_12_13,0.314673
mocktest_small_12_14,0.365925
mocktest_small_12_15,0.434514
mocktest_small_12_16,0.379446
mocktest_small_12_17,0.320344
mocktest_small_12_18,0.388513
mocktest_small_12_19,0.324864
mocktest_small_12_20,0.445148
mocktest_small_12_21,0.416321
mocktest_small_12_22,0.333298
mocktest_small_12_23,0.399485
mocktest_small_12_24,0.359022
mocktest_small_12_25,0.352508
mocktest_small_12_26,0.363459
mocktest_small_12_27,0.351298
mocktest_small_12_28,0.374268
mocktest_small_12_29,0.399844
mocktest_small_12_30,0.318152
mocktest_small_12_31,0.324336
mocktest_small_12_32,0.368768
mocktest_small_12_33,0.342201
mocktest_small_12_34,0.371770
mocktest_small_12_35,0.445587
mocktest_small_12_36,0.338420
mocktest_small_12_37,0.319117
mocktest_small_12_38,0.392761
mocktest_small_12_39,0.318333
mocktest_small_12_40,0.367015
mocktest_small_12_41,0.284899
mocktest_small_12_42,0.336499
mocktest_small_12_43,0.240718
mocktest_small_12_44,0.406356
mocktest_small_12_45,0.314593
mocktest_small_12_46,0.448545
mocktest_small_12_47,0.422769
mocktest_small_12_48,0.341743
mocktest_small_12_49,0.427243
mocktest_small_12_50,0.348477
mocktest_small_12_51,0.260333
mocktest_small_12_52,0.372336
mocktest_small_12_53,0.425966
mocktest_small_12_54,0.427848
mocktest_small_12_55,0.401464
mocktest_small_12_56,0.365104
mocktest_small_12_57,0.375546
mocktest_small_12_58,0.322433
mocktest_small_12_59,0.349063
mocktest_small_12_60,0.401896
mocktest_small_12_61,0.404807
mocktest_small_12_62,0.321734
mocktest_small_12_63,0.337672
mocktest_small_12_64,0.350508
mocktest_small_12_65,0.363687
mocktest_small_12_66,0.356465
mocktest_small_12_67,0.408741
mocktest_small_12_68,0.385995
mocktest_small_12_69,0.365580
mocktest_small_12_70,0.298805
mocktest_small_12_71,0.458277
mocktest_small_12_72,0.390272
mocktest_small_12_73,0.332362
mocktest_small_12_74,0.360785
mocktest_small_12_75,0.423782
mocktest_small_12_76,0.353420
mocktest_small_12_77,0.178849
mocktest_small_12_78,0.310021
mocktest_small_12_79,0.450230
mocktest_small_12_80,0.357497
mocktest_small_12_81,0.343418
mocktest_small_12_82,0.323143
mocktest_small_12_83,0.398082
mocktest_small_12_84,0.361268
mocktest_small_12_85,0.340075
mocktest_small_12_86,0.358048
mocktest_small_12_87,0.308058
mocktest_small_12_88,0.390946
mocktest_small_12_89,0.273149
mocktest_small_12_90,0.391438
mocktest_small_12_91,0.424045
mocktest_small_12_92,0.346438
mocktest_small_12_93,0.352738
mocktest_small_12_94,0.305894
mocktest_small_12_95,0.282617
mocktest_small_12_96,0.327816
mocktest_small_12_97,0.398567
mocktest_small_12_98,0.348625
mocktest_small_12_99,0.379038
mocktest_small_12_100,0.369831
mocktest_small_13_1,0.309629
mocktest_small_13_2,0.327820
mocktest_small_13_3,0.330506
mocktest_small_13_4,0.303701
mocktest_small_13_5,0.309205
mocktest_small_13_6,0.334899
mocktest_small_13_7,0.327698
mocktest_small_13_8,0.310706
mocktest_small_13_9,0.279120
mocktest_small_13_10,0.303624
mocktest_small_13_11,0.346820
mocktest_small_13_12,0.335777
mocktest_small_13_13,0.000000
mocktest_small_13_14,0.347414
mocktest_small_13_15,0.315474
mocktest_small_13_16,0.327347
mocktest_small_13_17,0.301267
mocktest_small_13_18,0.351752
mocktest_small_13_19,0.305508
mocktest_small_13_20,0.362704
mocktest_small_13_21,0.352167
mocktest_small_13_22,0.275059
mocktest_small_13_23,0.322448
mocktest_small_13_24,0.336817
mocktest_small_13_25,0.276101
mocktest_small_13_26,0.322017
mocktest_small_13_27,0.314281
mocktest_small_13_28,0.304020
mocktest_small_13_29,0.318604
mocktest_small_13_30,0.302218
mocktest_small_13_31,0.294919
mocktest_small_13_32,0.310274
mocktest_small_13_33,0.324870
mocktest_small_13_34,0.324768
mocktest_small_13_35,0.356918
mocktest_small_13_36,0.310156
mocktest_small_13_37,0.318201
mocktest_small_13_38,0.342791
mocktest_small_13_39,0.280625
mocktest_small_13_40,0.340782
mocktest_small_13_41,0.275890
mocktest_small_13_42,0.310758
mocktest_small_13_43,0.241325
mocktest_small_13_44,0.339784
mocktest_small_13_45,0.296579
mocktest_small_13_46,0.359483
mocktest_small_13_47,0.328396
mocktest_small_13_48,0.286045
mocktest_small_13_49,0.331237
mocktest_small_13_50,0.317554
mocktest_small_13_51,0.260302
mocktest_small_13_52,0.320736
mocktest_small_13_53,0.338748
mocktest_small_13_54,0.342259
mocktest_small_13_55,0.293014
mocktest_small_13_56,0.322832
mocktest_small_13_57,0.321442
mocktest_small_13_58,0.312346
mocktest_small_13_59,0.304895
mocktest_small_13_60,0.346121
mocktest_small_13_61,0.298727
mocktest_small_13_62,0.289121
mocktest_small_13_63,0.297954
mocktest_small_13_64,0.271744
mocktest_small_13_65,0.327468
mocktest_small_13_66,0.296713
mocktest_small_13_67,0.355454
mocktest_small_13_68,0.286299
mocktest_small_13_69,0.320409
mocktest_small_13_70,0.299189
mocktest_small_13_71,0.353647
mocktest_small_13_72,0.320785
mocktest_small_13_73,0.332393
mocktest_small_13_74,0.289489
mocktest_small_13_75,0.321288
mocktest_small_13_76,0.289728
mocktest_small_13_77,0.175957
mocktest_small_13_78,0.284713
mocktest_small_13_79,0.366415
mocktest_small_13_80,0.300461
mocktest_small_13_81,0.316548
mocktest_small_13_82,0.291689
mocktest_small_13_83,0.324449
mocktest_small_13_84,0.310184
mocktest_small_13_85,0.299540
mocktest_small_13_86,0.315120
mocktest_small_13_87,0.300471
mocktest_small_13_88,0.317450
mocktest_small_13_89,0.278171
mocktest_small_13_90,0.326628
mocktest_small_13_91,0.349781
mocktest_small_13_92,0.268831
mocktest_small_13_93,0.289336
mocktest_small_13_94,0.281300
mocktest_small_13_95,0.283420
mocktest_small_13_96,0.281522
mocktest_small_13_97,0.324690
mocktest_small_13_98,0.290645
mocktest_small_13_99,0.311985
mocktest_small_13_100,0.306289
mocktest_small_14_1,0.331615
mocktest_small_14_2,0.371689
mocktest_small_14_3,0.370145
mocktest_small_14_4,0.303657
mocktest_small_14_5,0.340732
mocktest_small_14_6,0.416958
mocktest_small_14_7,0.379424
mocktest_small_14_8,0.324205
mocktest_small_14_9,0.298753
mocktest_small_14_10,0.351587
mocktest_small_14_11,0.390744
mocktest_small_14_12,0.366405
mocktest_small_14_13,0.326501
mocktest_small_14_14,0.000000
mocktest_small_14_15,0.351427
mocktest_small_14_16,0.367681
mocktest_small_14_17,0.346946
mocktest_small_14_18,0.396260
mocktest_small_14_19,0.326726
mocktest_small_14_20,0.392038
mocktest_small_14_21,0.387590
mocktest_small_14_22,0.346127
mocktest_small_14_23,0.358365
mocktest_small_14_24,0.376826
mocktest_small_14_25,0.320404
mocktest_small_14_26,0.350998
mocktest_small_14_27,0.347875
mocktest_small_14_28,0.358443
mocktest_small_14_29,0.369790
mocktest_small_14_30,0.350377
mocktest_small_14_31,0.313304
mocktest_small_14_32,0.358544
mocktest_small_14_33,0.363250
mocktest_small_14_34,0.356681
mocktest_small_14_35,0.374929
mocktest_small_14_36,0.356197
mocktest_small_14_37,0.374705
mocktest_small_14_38,0.366898
mocktest_small_14_39,0.293796
mocktest_small_14_40,0.356551
mocktest_small_14_41,0.312300
mocktest_small_14_42,0.339343
mocktest_small_14_43,0.275339
mocktest_small_14_44,0.365102
mocktest_small_14_45,0.338692
mocktest_small_14_46,0.449325
mocktest_small_14_47,0.369580
mocktest_small_14_48,0.302638
mocktest_small_14_49,0.378612
mocktest_small_14_50,0.387185
mocktest_small_14_51,0.292697
mocktest_small_14_52,0.377820
mocktest_small_14_53,0.361526
mocktest_small_14_54,0.375579
mocktest_small_14_55,0.311384
mocktest_small_14_56,0.389870
mocktest_small_14_57,0.373568
mocktest_small_14_58,0.336111
mocktest_small_14_59,0.352740
mocktest_small_14_60,0.410962
mocktest_small_14_61,0.330010
mocktest_small_14_62,0.333622
mocktest_small_14_63,0.372101
mocktest_small_14_64,0.321576
mocktest_small_14_65,0.406268
mocktest_small_14_66,0.341755
mocktest_small_14_67,0.360824
mocktest_small_14_68,0.336601
mocktest_small_14_69,0.370391
mocktest_small_14_70,0.354497
mocktest_small_14_71,0.410449
mocktest_small_14_72,0.362099
mocktest_small_14_73,0.391045
mocktest_small_14_74,0.326431
mocktest_small_14_75,0.375180
mocktest_small_14_76,0.351358
mocktest_small_14_77,0.169258
mocktest_small_14_78,0.331658
mocktest_small_14_79,0.391640
mocktest_small_14_80,0.378807
mocktest_small_14_81,0.325021
mocktest_small_14_82,0.326676
mocktest_small_14_83,0.398740
mocktest_small_14_84,0.364758
mocktest_small_14_85,0.311426
mocktest_small_14_86,0.360326
mocktest_small_14_87,0.313995
mocktest_small_14_88,0.378627
mocktest_small_14_89,0.286772
mocktest_small_14_90,0.369975
mocktest_small_14_91,0.397993
mocktest_small_14_92,0.326450
mocktest_small_14_93,0.335449
mocktest_small_14_94,0.315137
mocktest_small_14_95,0.279755
mocktest_small_14_96,0.334275
mocktest_small_14_97,0.383968
mocktest_small_14_98,0.334730
mocktest_small_14_99,0.370833
mocktest_small_14_100,0.361652
mocktest_small_15_1,0.275679
mocktest_small_15_2,0.331667
mocktest_small_15_3,0.317508
mocktest_small_15_4,0.307752
mocktest_small_15_5,0.246168
mocktest_small_15_6,0.336831
mocktest_small_15_7,0.428187
mocktest_small_15_8,0.348886
mocktest_small_15_9,0.285840
mocktest_small_15_10,0.335263
mocktest_small_15_11,0.356259
mocktest_small_15_12,0.397540
mocktest_small_15_13,0.266291
mocktest_small_15_14,0.320279
mocktest_small_15_15,0.000000
mocktest_small_15_16,0.361140
mocktest_small_15_17,0.263539
mocktest_small_15_18,0.364854
mocktest_small_15_19,0.283300
mocktest_small_15_20,0.390746
mocktest_small_15_21,0.390556
mocktest_small_15_22,0.280871
mocktest_small_15_23,0.345788
mocktest_small_15_24,0.338240
mocktest_small_15_25,0.305759
mocktest_small_15_26,0.335025
mocktest_small_15_27,0.295712
mocktest_small_15_28,0.323323
mocktest_small_15_29,0.326819
mocktest_small_15_30,0.265404
mocktest_small_15_31,0.296784
mocktest_small_15_32,0.337359
mocktest_small_15_33,0.303328
mocktest_small_15_34,0.321797
mocktest_small_15_35,0.399402
mocktest_small_15_36,0.300531
mocktest_small_15_37,0.272719
mocktest_small_15_38,0.339878
mocktest_small_15_39,0.269145
mocktest_small_15_40,0.321475
mocktest_small_15_41,0.250528
mocktest_small_15_42,0.317436
mocktest_small_15_43,0.214207
mocktest_small_15_44,0.329633
mocktest_small_15_45,0.280263
mocktest_small_15_46,0.407804
mocktest_small_15_47,0.381270
mocktest_small_15_48,0.322605
mocktest_small_15_49,0.375829
mocktest_small_15_50,0.315169
mocktest_small_15_51,0.227070
mocktest_small_15_52,0.347006
mocktest_small_15_53,0.384553
mocktest_small_15_54,0.410205
mocktest_small_15_55,0.336357
mocktest_small_15_56,0.339582
mocktest_small_15_57,0.337242
mocktest_small_15_58,0.303482
mocktest_small_15_59,0.304786
mocktest_small_15_60,0.348074
mocktest_small_15_61,0.335237
mocktest_small_15_62,0.284077
mocktest_small_15_63,0.291736
mocktest_small_15_64,0.297993
mocktest_small_15_65,0.329893
mocktest_small_15_66,0.294257
mocktest_small_15_67,0.368605
mocktest_small_15_68,0.341781
mocktest_small_15_69,0.326075
mocktest_small_15_70,0.259225
mocktest_small_15_71,0.416233
mocktest_small_15_72,0.363012
mocktest_small_15_73,0.294196
mocktest_small_15_74,0.345937
mocktest_small_15_75,0.363777
mocktest_small_15_76,0.319634
mocktest_small_15_77,0.151680
mocktest_small_15_78,0.295390
mocktest_small_15_79,0.397399
mocktest_small_15_80,0.309448
mocktest_small_15_81,0.322813
mocktest_small_15_82,0.289472
mocktest_small_15_83,0.340595
mocktest_small_15_84,0.335568
mocktest_small_15_85,0.305381
mocktest_small_15_86,0.330821
mocktest_small_15_87,0.263158
mocktest_small_15_88,0.356369
mocktest_small_15_89,0.233899
mocktest_small_15_90,0.364393
mocktest_small_15_91,0.374298
mocktest_small_15_92,0.292163
mocktest_small_15_93,0.294888
mocktest_small_15_94,0.281547
mocktest_small_15_95,0.253943
mocktest_small_15_96,0.280538
mocktest_small_15_97,0.368829
mocktest_small_15_98,0.293322
mocktest_small_15_99,0.319965
mocktest_small_15_100,0.316806
mocktest_small_16_1,0.278087
mocktest_small_16_2,0.322827
mocktest_small_16_3,0.376035
mocktest_small_16_4,0.332905
mocktest_small_16_5,0.251077
mocktest_small_16_6,0.362417
mocktest_small_16_7,0.372522
mocktest_small_16_8,0.317844
mocktest_small_16_9,0.287606
mocktest_small_16_10,0.311697
mocktest_small_16_11,0.400785
mocktest_small_16_12,0.347825
mocktest_small_16_13,0.276912
mocktest_small_16_14,0.339145
mocktest_small_16_15,0.363921
mocktest_small_16_16,0.000000
mocktest_small_16_17,0.259229
mocktest_small_16_18,0.395295
mocktest_small_16_19,0.305767
mocktest_small_16_20,0.365036
mocktest_small_16_21,0.398752
mocktest_small_16_22,0.278513
mocktest_small_16_23,0.321535
mocktest_small_16_24,0.358050
mocktest_small_16_25,0.263830
mocktest_small_16_26,0.397544
mocktest_small_16_27,0.337164
mocktest_small_16_28,0.281920
mocktest_small_16_29,0.334819
mocktest_small_16_30,0.257478
mocktest_small_16_31,0.293995
mocktest_small_16_32,0.385055
mocktest_small_16_33,0.334419
mocktest_small_16_34,0.312840
